PC_1,PC_2
-8670.306719188919,-22091.10683724398
-10011.708022287017,157856.24873680066
-9858.325712373058,-23684.880107779998
-6448.497756711396,-23914.70667603438
-10978.486986079131,423703.9879068086
-8852.013428076953,-23886.966029797204
-9794.222376956594,83432.57345984083
5056.292977143125,-23847.243325668496
17480.36799607679,-23830.48194309395
-1752.4768945410617,-23834.591788407244
-9179.30099978089,-23844.416392332223
-9808.664735145097,-23729.556705438023
-8583.962251235707,8160.757170422204
-8613.568273674811,90026.28128719018
41763.04752430556,-23682.021340205887
-8311.609687054457,-23781.43330539987
20389.392475532095,-23843.698813650863
-9089.725581201888,42387.08600871048
-7657.109395498998,-23903.839365484622
4782.890862074167,-3371.4935335830282
-9849.324707124486,-23437.18291037328
-6898.058388386179,-23796.411343428954
-10059.691574428427,57951.271435136056
7902.845707085079,-18004.412182119606
-10992.050019260258,431635.80626927
-9665.601273402926,-23735.996120351294
-1517.2332725145757,13533.741420535041
-10838.1350528611,363996.1511211707
-8631.056277983022,-21447.206062251964
-7402.130473523734,-23715.287596257742
-10160.162398882263,346597.33562944183
-8454.515817837713,-23858.59328999381
-6868.611624580953,-23858.645374313266
-9714.475626563439,-23705.24185985753
-9857.352737740941,-23321.57296239325
-9465.4693315928,-23865.434128386907
-8845.705797343486,-23862.241758062566
-7858.818214577887,-23907.15143779839
-9922.176797861883,82098.30118934526
-1877.2540836010899,16605.09214675315
-9521.24846388778,-23773.933454478156
-6764.269307718052,-23832.90666542871
-3254.782551694809,-10061.048553687382
-10197.408658120987,184777.67549572018
-7503.775750873416,-6560.491240271423
35065.065417981576,-23578.118957813473
-9766.252971546048,-23737.468282078353
-7897.071155054283,84903.11774271383
98598.56473115958,335214.6087930068
-10832.254028965646,413135.6742311283
-9123.175478756697,171786.84526619097
-9840.39934033399,-23721.22050684277
186645.57664052222,-23252.198852542995
-10403.312280290833,301720.4464367824
5887.3338766255165,91023.79158194744
-9694.263841157754,281260.0883070397
-8997.885667476245,-23809.77248112077
-6384.707280836455,8173.4119604212665
6183.446633988616,-23865.470510257343
-9261.541665301775,-23766.25823781316
-9737.458797864809,207031.6659491375
-9859.959304570297,-23232.76902248579
-9820.046434217502,-23794.076576463278
11155.301267437259,192052.77354677167
-10017.44675105391,61368.94949375384
-9585.636210121816,134950.80064450123
-4119.862960701795,-23901.40215109515
-9356.00835682734,-23141.685796479487
1681.8605345308,40193.35600201831
-9793.940451994638,-23716.281882913896
64336.937157375774,-23645.011857394107
-8558.987035565451,-23728.310833201165
-9852.285061118477,255683.28379620594
-9783.453180067992,-23860.160100084904
-9831.16215479732,-23450.911941677146
-9503.206055967778,-23609.461117061757
-9821.174349649411,-23666.881850931615
-9940.272035246076,22858.465240828937
-9897.524810798088,-7341.867034239509
-9680.176130339014,-23799.801514131905
22351.566094132682,-23819.69209404688
-5613.223125396985,-23806.264166213976
-8646.385729607127,-23883.15621734409
-9850.811617632153,-17154.496709568422
-8509.375572962612,-16348.394708454072
18473.043166835643,-23795.78690443013
-9854.604016859126,42934.27206685457
-7868.571280562357,-23849.76174346338
-7877.09570893079,-23335.546829979427
73028.89449761611,-23620.394990175144
10160.308173271962,-23844.96238186229
-9948.235012833187,69374.60437196698
-9243.762569812126,-23877.629946614685
-2746.7406916251953,-21245.260038053333
-9856.834706358373,-23511.706423465734
-9809.003788104124,-23360.886247633836
-9827.814471414189,-23313.62285305665
-9837.758008455827,-23703.64660073303
-9343.455054625958,-23772.177796661574
-5516.389016873941,-23833.14746004998
-10335.016775985752,213155.97057635293
-10261.071790820279,148166.35872957367
-3987.39128296882,-23502.30664744572
-4856.665441736106,71411.18850416696
-7971.388572783536,-23813.045699618313
-8986.086367756678,94575.60374205909
-6530.832117231805,-23567.01007049507
-9941.754771268332,33442.88422560952
-9948.368801402572,32021.28289249401
-9752.952481119873,-23757.177634490337
-9243.042398388488,245558.3731143434
-9496.922576296382,-23698.89642662339
-9247.65591918967,130322.26022987351
-6277.807913133869,-23789.027636843308
-9752.2679434064,-23805.985928468304
-8466.275553238964,68565.36279900583
-8799.366919052032,-23898.68040161638
-8477.500600763793,-23883.252152394933
-6056.647630317091,-23756.41456857212
-9502.815595492662,-23909.50865589523
-9848.033892629735,-23830.80602828046
-9988.507085900374,28818.050244495054
-9555.381397960136,40383.65041581043
10746.798975180882,46733.1998484683
-6017.183429599033,-23813.813555848395
-9859.407295116212,-23473.640020595856
-9873.83337864415,-888.572641527085
-9820.929182749709,-23784.18102739681
-7730.415330247672,-23876.494274762994
-8970.818870675757,-23787.975500175766
-8007.302560350819,-23867.999041670995
-9783.306353034593,-23862.41121170419
-9856.170136785475,-23756.586176036893
-8988.786731014725,-23916.048057152584
34174.276964423494,-23538.98307157395
-6068.767939839865,-23788.008955811234
-9845.144515908743,-23592.6752727512
-5095.063565666607,-23895.380190335676
-4856.679259344567,-23865.745937167776
13429.78315228928,-23837.187727708802
-10772.76808870305,403936.4205083983
-9821.985210809713,-23741.786138287553
329159.42995134444,-22386.569162827072
84934.73457424896,-23593.39179844693
-9316.193589045555,-23735.623858957344
25089.69760723554,-23751.412783020827
-12198.264101796547,884507.3967745578
-9777.568416473152,-23679.851242998884
-10992.193942924723,416994.2346658677
-9858.161649045676,-23611.63904775348
46916.55925139936,-23711.471741828464
-9702.879112650704,-4565.921859691538
-9772.914000569306,-23794.662814837036
46198.70305730789,-23767.724652060057
208920.7194518286,-23218.58777574353
-9843.640366852793,-23853.122916355638
-9860.005196054006,-23383.140431089156
17213.646613445864,-23809.796140806662
-9395.493349759816,-23918.777403528748
16072.238627509782,-23823.4294513211
-1916.0630239713441,-23853.652974944434
-2775.5914741246825,-23826.19541918787
-10072.55293030504,60696.174045908454
-4488.501127845552,-23779.945666560478
6916.836707202134,-23861.39312717461
-9858.910763177682,-23398.839759934
-9854.214890010144,-23205.04840817628
-9860.800665331068,-23031.141563847945
-9821.503221298472,-23809.48942558818
-9150.704915202474,-23786.06232350435
88274.7043226367,-23611.69165303606
-9860.87038309624,-22356.715171930347
-10897.63354888355,396315.01125155325
-9943.309664456126,13810.01919000442
-9197.918175442523,-23874.337991469652
-9854.183495391895,-23804.26367401625
38139.29190324037,-23762.886222156285
-7912.684276454539,221352.5911530529
-10864.380212462705,380828.32218085806
-9755.188483527027,-23856.735375277083
-9855.888432826812,-23884.268751770338
-9858.580708294594,-23490.774217477825
-7902.8675145780235,-17917.45646964547
-7991.304723930918,-23873.272155485258
-9855.512584471662,-23883.59844747814
-9857.286978362448,-23583.1236840967
-9772.79456501424,10626.531014247561
-9860.713241013105,-22275.579518797145
-8429.99908566202,-22262.012923365593
-8504.913662119834,2132.016254383323
-9246.082531356296,-23806.610399146604
-9212.376256034884,106147.27769757451
-9455.78512260441,-23893.873225094594
16345.334985828787,-15872.363730334137
-9202.257758117601,-23913.090199388327
-9361.752621776724,-23685.106609090064
265.99997900825184,-23893.762569194452
-9496.963108065418,82895.09155975126
-2961.3669433686523,210128.66839009247
-9577.409075928103,-23874.84732105016
-8872.62581911678,-23836.90437964314
-7747.917958259842,-23786.89717597893
-5123.1392132077735,-23857.094863888422
-9652.59581705696,-23689.01760146832
-9585.50434001718,-23871.9984908102
-7536.0294938410325,43063.37423886964
-3220.696928304769,105969.17185943614
-9602.421438941094,-23561.834909973622
-9829.966031251357,-13848.165998138378
-10426.731198704309,204710.85120624365
-9874.814628709419,94425.15847132559
-9766.644531067403,-23793.782922957653
-9824.709055027686,-23666.705635715
-9825.833299759484,-23762.54770211971
-10432.199776653899,214280.94473114252
-9727.569881411546,-23859.827326087867
-9824.48474766714,-23741.101647683874
-1202.6439645668984,473668.02118383266
-9857.641948599425,-23535.722699989845
-9004.186338629532,-23888.529582151692
-9890.38225136389,74922.52885395843
-8749.982013932038,-23875.4101422376
-8645.238912655708,-23659.239373173714
-9668.273199159517,21047.8899028236
-5042.761320787153,10563.679637249834
-10825.799224743727,367252.1975802096
-9885.112353518169,-13350.45482274137
-9782.750480317021,-23809.349989797964
-10662.83162523265,302633.2390931051
-9804.994106340919,-23638.97736783874
4942.63629015348,188600.7876369567
-9602.310061401447,-23773.093171540186
-9070.713779276295,117463.44988952151
-7436.217283273487,320210.8845770822
-9923.003155274131,79051.00005013608
-9859.117114589208,-23021.84207458207
-7320.572139571328,97375.99318255781
-9835.59686465292,-23838.29939319025
-8476.040615774418,-23861.407528542964
-10647.872212055641,362674.8363998804
109941.80708750921,-20513.24532145864
-9859.356865903706,-23394.9746110007
22824.81018795261,-23781.82488209502
-9315.640160795892,-23523.716394581224
2169.7169967246446,-19018.728729715593
839.2697584682783,-23737.104851165557
-9189.230111344672,-23894.071264651946
-10888.57942820754,393325.82879362087
-4887.299293487951,-23890.924087009138
-9801.157477187033,-21187.43739154275
-6543.421683326152,-21984.962814331317
-9751.513477000515,-21868.8064053547
-2184.571172740118,103048.88855041248
-9820.328962793672,-23814.9567754121
-9842.802342807976,34850.167152156835
-9767.79066939976,-23695.59537006282
-10216.35731766374,182852.22794117007
-10220.369152933174,265884.7527829638
-9991.349503552756,223223.73609973854
-9851.20960243925,-23605.173759965273
57101.49985876287,117158.78539756598
-9671.408690413931,-23888.371372388257
-6493.825175303956,-23859.87203095081
-9372.133353773304,-9775.943165233428
-9543.076260970016,-23812.713468091057
-6839.85827645613,-23868.487055664118
-10425.485573827476,410315.7149389038
-7513.52806664226,-23890.274370845458
-9822.481694055521,-20931.29106866803
-10178.022595058554,340352.3934431804
-3285.979674163431,290713.0986824466
-6329.40963600676,-23842.69618127159
-6567.229454151841,45693.203197379815
-5269.050615736905,-23726.256926031037
-9849.666897857851,-23359.89061781496
-6332.478413179088,-23730.414223783075
-9960.254028126787,41466.518791357186
14029.481126458204,-23835.152185997955
-9933.560013143295,43353.19062040222
4507.444899545733,128754.7070175798
7897.360214878146,63645.49838615668
-9079.024679871605,-23876.44885496209
-8641.776249459894,175194.16759821094
-4164.225951477106,163481.13661369839
-8967.121101618706,-23908.373260204975
-10350.033693173615,375515.7082762184
-5851.671638607414,-23853.40359904589
-9544.393470711084,-7252.106052393151
-10462.294387261483,275754.315556047
-9610.437692070993,-23659.90030359496
-8645.928436606724,-18939.7281696783
-9866.095804904342,-19202.464134971375
-9622.887235901304,-23684.55583823446
2428.4982373081516,-23742.98904909411
-9863.100061317997,-22128.418771982997
-9635.544234577254,-23860.45796342111
-8360.803846592615,-22191.129620421256
-7762.058187288035,22742.223178139397
-9858.02380505617,-23329.974836453177
-10301.568416332762,155074.86145494322
-9782.889148066139,-23788.60710345403
-9838.261924803319,-23580.5448377668
-9472.21970397111,29105.136338159326
-10152.742124284132,96297.43556414059
-10538.735698237546,287868.2045224948
-6117.519434612655,-23876.782255096896
-9543.142856171962,-23703.2979835348
-9490.455997239058,-23838.585393541776
-9784.87349937166,-23733.748336489592
-9576.808739332188,-23837.928850472163
-9795.48929592623,402532.01134303474
-9407.020504170643,-23834.033792857143
-9324.350944287587,4718.750882129573
-9789.946766491728,351333.90620873676
-9497.517954504503,-23887.614137271485
-7872.483447316422,-23871.40570850428
6104.239937737331,-23868.560168244574
-9619.366236848047,-19148.482510006437
-8533.034988033216,-23655.01308860119
-413.34594596463336,-23797.57379089352
-4825.849717924936,-22901.56662942734
-9863.057812177743,-21990.154372343346
-9859.381004779292,-23362.504577463398
-9880.596156176864,434.02031938412927
-9854.973833303202,-23469.874841164772
-9840.676035889222,-22900.724858156464
299537.13249209034,-22916.411139417116
-10102.484945127537,94490.85530837234
-9746.473332473965,14023.929571720284
-2830.4960035441495,-23576.23735338047
-9506.081639626713,-23870.16442272973
17806.021824021915,-23797.20138323717
-7758.445878651967,-23893.869733506453
-9088.820851977509,73179.21480777668
-9856.5147354689,-23483.523893926795
-9777.714641582093,-23642.44393848491
-9765.70723020928,-23232.96848997454
-9729.808856860467,-23672.86644333721
-5178.851736053478,-23900.76597012196
-8097.796009166493,-23898.23381674771
-9811.01228259223,-17988.84236790497
-8372.939196764253,-23717.69671867365
-9633.555402301414,-23651.992110708703
-10008.668281894597,57153.81616038835
-9686.666425752283,-23828.930843996273
-9673.820928919293,-23870.92971885383
-9470.270330178471,-23826.639300231243
-9857.29141431567,-23143.39569978966
-9856.50750812156,-23284.98126825579
-9858.640837480796,-23699.048219790606
-9855.987990298765,-23498.665946070607
27708.985752590175,-23656.84845898387
-9438.723933994976,95684.90549857717
-5068.11157029986,-23869.099765303807
-4081.1037477613427,-23817.995470765618
-8499.803700887373,-23878.572138289324
-10946.572371536537,437937.6046566776
-9794.097014269246,-23786.109869491007
-4275.25110249931,116638.44317152974
-10363.560185145298,253011.72029908988
161339.1556607414,-23386.66112211573
-9987.554676158577,198209.5561104006
-9153.449211849333,-22929.514559341664
-9731.93436674116,-6229.313432986357
-9838.193579239985,-23819.657188170007
-6742.681473801929,-23770.55793049246
-9815.735452749916,-23591.438127959496
-8752.18364461319,-23878.384965187004
-9833.535418724005,-23781.868947493236
-11106.558092482144,464038.3630659999
-9937.11717126069,8232.100208855021
-9322.032560750718,-23584.245666106453
-8685.20664663495,-23809.369038484787
-8074.722669355395,101470.24143333381
-10104.329948728418,150078.7468202399
-9702.2012745166,-23833.56084048155
13979.526949051286,2320.9356088634927
-9547.315854497687,-23480.121093332556
-10116.891974074611,128711.35083491837
-7875.012680134008,174809.7619858683
-6379.758105366143,-23154.24972114211
-9830.924268888833,-23378.231423949575
-9345.693349871028,116074.4448966066
-10062.347997425086,337408.1960807041
-10111.928582512102,95635.30838111698
-8383.209929683477,12850.907294730277
